timestamp,sensor_index,avg_voltage,avg_temperature,site_id, sensor_pack_id
2023-01-01 00:06:15+00:00,2,3149.3506493506493,24.785584785584785,100,200
2023-01-01 00:06:15+00:00,3,3228.0885780885783,24.227439227439227,100,200
2023-01-01 00:06:30+00:00,1,3142.7350427350425,22.242757242757243,100,200
2023-01-01 00:06:30+00:00,2,3158.874458874459,24.709734709734708,100,200
2023-01-01 00:06:30+00:00,3,3247.5524475524476,24.405594405594403,100,200
2023-01-01 00:06:45+00:00,1,3149.83164983165,22.28021978021978,100,200
2023-01-01 00:06:45+00:00,2,3168.3982683982686,24.63388463388463,100,200
2023-01-01 00:06:45+00:00,3,3267.0163170163173,24.583749583749583,100,200
2023-01-01 00:07:00+00:00,1,3156.928256928257,22.31768231768232,100,200
2023-01-01 00:07:00+00:00,2,3177.922077922078,24.558034558034556,100,200
2023-01-01 00:07:00+00:00,3,3286.4801864801866,24.76190476190476,100,200
2023-01-01 00:07:15+00:00,3,3282.453909726637,24.94005994005994,100,200
2023-01-01 00:07:15+00:00,1,3164.024864024864,22.420912420912423,100,200
2023-01-01 00:07:15+00:00,2,3187.4458874458874,24.48218448218448,100,200
2023-01-01 00:07:30+00:00,1,3171.121471121471,22.524142524142526,100,200
2023-01-01 00:07:30+00:00,2,3196.969696969697,24.547119547119543,100,200
2023-01-01 00:07:30+00:00,3,3278.427632973088,25.11821511821512,100,200
2023-01-01 00:07:45+00:00,1,3178.2180782180785,22.627372627372626,100,200
2023-01-01 00:07:45+00:00,2,3186.7715617715617,24.61205461205461,100,200
2023-01-01 00:07:45+00:00,3,3274.4013562195382,25.296370296370295,100,200
2023-01-01 00:08:00+00:00,1,3185.3146853146854,22.73060273060273,100,200
2023-01-01 00:08:00+00:00,2,3176.5734265734263,24.676989676989674,100,200
2023-01-01 00:08:00+00:00,3,3270.3750794659886,25.474525474525475,100,200
2023-01-01 00:08:15+00:00,3,3266.348802712439,25.65268065268065,100,200
2023-01-01 00:08:15+00:00,1,3170.995670995671,22.833832833832833,100,200
2023-01-01 00:08:15+00:00,2,3166.3752913752915,24.74192474192474,100,200
2023-01-01 00:08:30+00:00,3,3262.32252595889,25.83083583083583,100,200
2023-01-01 00:08:30+00:00,1,3156.676656676657,22.54245754245754,100,200
2023-01-01 00:08:30+00:00,2,3156.177156177156,24.806859806859805,100,200
2023-01-01 00:08:45+00:00,1,3142.3576423576424,22.25108225108225,100,200
2023-01-01 00:08:45+00:00,2,3145.979020979021,24.87179487179487,100,200
2023-01-01 00:08:45+00:00,3,3258.2962492053402,26.806526806526804,100,200
2023-01-01 00:09:00+00:00,1,3128.0386280386283,21.959706959706956,100,200
2023-01-01 00:09:00+00:00,2,3135.780885780886,24.936729936729936,100,200
2023-01-01 00:09:00+00:00,3,3254.2699724517906,27.78221778221778,100,200
2023-01-01 00:09:15+00:00,2,3125.5827505827506,25.001665001665,100,200
2023-01-01 00:09:15+00:00,1,3113.719613719614,21.668331668331668,100,200
2023-01-01 00:09:15+00:00,3,3250.243695698241,28.757908757908755,100,200
2023-01-01 00:09:30+00:00,2,3115.3846153846152,25.066600066600067,100,200
2023-01-01 00:09:30+00:00,1,3099.4005994005997,21.376956376956375,100,200
2023-01-01 00:09:30+00:00,3,3246.217418944692,29.733599733599732,100,200
2023-01-01 00:09:45+00:00,2,3183.916083916084,25.13153513153513,100,200
2023-01-01 00:09:45+00:00,1,3085.081585081585,21.085581085581083,100,200
2023-01-01 00:09:45+00:00,3,3242.1911421911423,30.709290709290705,100,200
